Image_ID,Walkability,Preference,Imageability,Complexity,Enclosure,Transparency,Humanscale,Disorder
226,0.46875,0.393939393939394,0.5,0.527777777777778,0.891891891891892,0.242424242424242,0.3125,0.484848484848485
227,0.5,0.53125,0.588235294117647,0.742857142857143,0.684210526315789,0.833333333333333,0.243243243243243,0.235294117647059
228,0.545454545454545,0.393939393939394,0.555555555555556,0.59375,0.513513513513513,0.628571428571429,0.297297297297297,0.2
229,0.114285714285714,0.2,0.222222222222222,0.108108108108108,0.138888888888889,0.2,0.323529411764706,0.0909090909090909
230,0.189189189189189,0.378378378378378,0.108108108108108,0.242424242424242,0.236842105263158,0.411764705882353,0.428571428571429,0.486486486486487
231,0.25,0.405405405405405,0.314285714285714,0.428571428571429,0.529411764705882,0.289473684210526,0.333333333333333,0.647058823529412
232,0.21875,0.433333333333333,0.333333333333333,0.513513513513513,0.25,0.5,0.294117647058824,0.361111111111111
233,0.297297297297297,0.117647058823529,0.2,0.3125,0.571428571428571,0.5,0.342105263157895,0.428571428571429
234,0.344827586206897,0.594594594594595,0.382352941176471,0.333333333333333,0.4,0.133333333333333,0.305555555555556,0.285714285714286
235,0.297297297297297,0.485714285714286,0.323529411764706,0.303030303030303,0.41025641025641,0.228571428571429,0.545454545454545,0.388888888888889
236,0.411764705882353,0.358974358974359,0.354838709677419,0.333333333333333,0.166666666666667,0.121212121212121,0.2,0.545454545454545
237,0.151515151515152,0.125,0.0909090909090909,0.121951219512195,0.0810810810810811,0.28125,0.243243243243243,0.485714285714286
238,0.125,0.25,0.0625,0.0645161290322581,0.0540540540540541,0,0.333333333333333,0.233333333333333
239,0.352941176470588,0.105263157894737,0.125,0.137931034482759,0.05,0.181818181818182,0.483870967741935,0.171428571428571
240,0.242424242424242,0.290322580645161,0.275,0.428571428571429,0.166666666666667,0.0303030303030303,0.162162162162162,0.4
241,0.571428571428571,0.210526315789474,0.485714285714286,0.609756097560976,0.342857142857143,0.5,0.473684210526316,0.405405405405405
242,0.441176470588235,0.384615384615385,0.351351351351351,0.470588235294118,0.166666666666667,0.0303030303030303,0.21875,0.25
243,0.580645161290323,0.441176470588235,0.441176470588235,0.142857142857143,0.394736842105263,0.15625,0.428571428571429,0.352941176470588
244,0.392857142857143,0.538461538461538,0.351351351351351,0.25,0.794871794871795,0.233333333333333,0.457142857142857,0.441176470588235
245,0.285714285714286,0.394736842105263,0.366666666666667,0.388888888888889,0.216216216216216,0.0277777777777778,0.459459459459459,0.4
246,0.580645161290323,0.404761904761905,0.447368421052632,0.384615384615385,0.325,0.72972972972973,0.323529411764706,0.25
247,0.53125,0.459459459459459,0.382352941176471,0.75,0.378378378378378,0.393939393939394,0.472222222222222,0.647058823529412
248,0.314285714285714,0.45,0.484848484848485,0.512820512820513,0.435897435897436,0.571428571428571,0.351351351351351,0.305555555555556
249,0.235294117647059,0.142857142857143,0.151515151515152,0.514285714285714,0.384615384615385,0.486486486486487,0.257142857142857,0.647058823529412
250,0.294117647058824,0.21875,0.171428571428571,0.125,0.390243902439024,0.0571428571428571,0.303030303030303,0.392857142857143
251,0.4,0.363636363636364,0.485714285714286,0.444444444444444,0.263157894736842,0.71875,0.25,0.151515151515152
252,0.235294117647059,0.181818181818182,0.09375,0.461538461538462,0.459459459459459,0.194444444444444,0.472222222222222,0.694444444444444
253,0.5625,0.375,0.324324324324324,0.470588235294118,0.108108108108108,0.6875,0.4,0.416666666666667
254,0.303030303030303,0.243243243243243,0.416666666666667,0.171428571428571,0.459459459459459,0.032258064516129,0.411764705882353,0.484848484848485
255,0.485714285714286,0.5,0.5,0.514285714285714,0.513513513513513,0.741935483870968,0.282051282051282,0.388888888888889
256,0.4,0.333333333333333,0.230769230769231,0.405405405405405,0.179487179487179,0.777777777777778,0.5625,0.277777777777778
257,0.257142857142857,0.482758620689655,0.411764705882353,0.486486486486487,0.6,0.3125,0.472222222222222,0.606060606060606
258,0.310344827586207,0.153846153846154,0.15625,0.0606060606060606,0.230769230769231,0.0277777777777778,0.235294117647059,0.25
259,0.363636363636364,0.354838709677419,0.384615384615385,0.514285714285714,0.179487179487179,0.705882352941177,0.194444444444444,0.205882352941176
260,0.1875,0.181818181818182,0.1875,0.2,0.166666666666667,0.0344827586206897,0.378378378378378,0.3
261,0.129032258064516,0.3,0.142857142857143,0.263157894736842,0.256410256410256,0.125,0.393939393939394,0.516129032258065
262,0.129032258064516,0.170731707317073,0.194444444444444,0.2,0.289473684210526,0.0909090909090909,0.0789473684210526,0.129032258064516
263,0.424242424242424,0.235294117647059,0.21875,0.0606060606060606,0.157894736842105,0.0285714285714286,0.171428571428571,0.142857142857143
264,0.206896551724138,0.305555555555556,0.138888888888889,0.176470588235294,0.102564102564103,0.09375,0.384615384615385,0.277777777777778
265,0.194444444444444,0.323529411764706,0.151515151515152,0.289473684210526,0.111111111111111,0.0625,0.263157894736842,0.272727272727273
266,0.171428571428571,0.3,0.371428571428571,0.235294117647059,0.411764705882353,0.121212121212121,0.128205128205128,0.0857142857142857
267,0.166666666666667,0.25,0.28125,0.162162162162162,0.171428571428571,0.0882352941176471,0.235294117647059,0.59375
268,0.375,0.205128205128205,0.1875,0.142857142857143,0.35,0.1875,0.297297297297297,0.470588235294118
269,0.2,0.210526315789474,0.2,0.142857142857143,0.307692307692308,0.0277777777777778,0.361111111111111,0.133333333333333
270,0.131578947368421,0.3,0.0588235294117647,0.0810810810810811,0.0975609756097561,0.125,0.21875,0.473684210526316
271,0.205882352941176,0.125,0.212121212121212,0.315789473684211,0.131578947368421,0.181818181818182,0.294117647058824,0.53125
272,0.4,0.416666666666667,0.4,0.5625,0.333333333333333,0.388888888888889,0.514285714285714,0.611111111111111
273,0.393939393939394,0.243243243243243,0.172413793103448,0.297297297297297,0.194444444444444,0.516129032258065,0.484848484848485,0.166666666666667
274,0.166666666666667,0.314285714285714,0.277777777777778,0.21875,0.358974358974359,0.181818181818182,0.323529411764706,0.514285714285714
275,0,0.222222222222222,0.117647058823529,0.03125,0.0540540540540541,0.138888888888889,0.366666666666667,0.166666666666667
276,0.147058823529412,0.352941176470588,0.111111111111111,0.0526315789473684,0.162162162162162,0.0625,0.243243243243243,0.114285714285714
277,0.137931034482759,0.222222222222222,0.194444444444444,0.0833333333333333,0.153846153846154,0.0285714285714286,0.25,0.305555555555556
278,0.161290322580645,0.333333333333333,0.147058823529412,0.333333333333333,0.184210526315789,0.515151515151515,0.555555555555556,0.485714285714286
279,0.03125,0.28125,0.255813953488372,0.3,0.333333333333333,0.09375,0.4,0.382352941176471
280,0.379310344827586,0.416666666666667,0.37037037037037,0.290322580645161,0.416666666666667,0.28125,0.487179487179487,0.628571428571429
281,0.2,0.416666666666667,0.264705882352941,0.324324324324324,0.368421052631579,0.5,0.257142857142857,0.457142857142857
282,0.5,0.606060606060606,0.41025641025641,0.485714285714286,0.256410256410256,0.482758620689655,0.411764705882353,0.303030303030303
283,0.645161290322581,0.514285714285714,0.551724137931034,0.742857142857143,0.526315789473684,0.354838709677419,0.542857142857143,0.666666666666667
284,0.5,0.454545454545455,0.5,0.433333333333333,0.421052631578947,0.303030303030303,0.314285714285714,0.46875
285,0.257142857142857,0.555555555555556,0.264705882352941,0.272727272727273,0.256410256410256,0.242424242424242,0.388888888888889,0.0810810810810811
286,0.3,0.555555555555556,0.459459459459459,0.435897435897436,0.358974358974359,0.147058823529412,0.647058823529412,0.264705882352941
287,0.354838709677419,0.384615384615385,0.638888888888889,0.289473684210526,0.228571428571429,0.32258064516129,0.484848484848485,0.0833333333333333
288,0.305555555555556,0.5,0.393939393939394,0.28125,0.236842105263158,0.25,0.378378378378378,0.548387096774194
289,0.454545454545455,0.555555555555556,0.388888888888889,0.552631578947368,0.352941176470588,0.40625,0.5,0.189189189189189
290,0.567567567567568,0.459459459459459,0.575757575757576,0.40625,0.263157894736842,0.428571428571429,0.459459459459459,0.305555555555556
291,0.441176470588235,0.393939393939394,0.545454545454545,0.472222222222222,0.222222222222222,0.181818181818182,0.371428571428571,0.371428571428571
292,0.424242424242424,0.5,0.441176470588235,0.545454545454545,0.264705882352941,0.392857142857143,0.432432432432432,0.514285714285714
293,0.272727272727273,0.466666666666667,0.638888888888889,0.4375,0.358974358974359,0.393939393939394,0.393939393939394,0.2
294,0.4,0.371428571428571,0.441176470588235,0.361111111111111,0.5,0.4,0.515151515151515,0.117647058823529
295,0.352941176470588,0.567567567567568,0.342105263157895,0.305555555555556,0.230769230769231,0.361111111111111,0.324324324324324,0.0882352941176471
296,0.294117647058824,0.184210526315789,0.193548387096774,0.131578947368421,0.358974358974359,0,0.393939393939394,0.151515151515152
297,0.514285714285714,0.526315789473684,0.594594594594595,0.5,0.394736842105263,0.71875,0.193548387096774,0.105263157894737
298,0.121212121212121,0.314285714285714,0.166666666666667,0.121212121212121,0.351351351351351,0.225806451612903,0.2,0.184210526315789
299,0.303030303030303,0.484848484848485,0.285714285714286,0.351351351351351,0.307692307692308,0.1,0.21875,0.333333333333333
300,0.323529411764706,0.411764705882353,0.35,0.342857142857143,0.648648648648649,0.351351351351351,0.382352941176471,0.484848484848485
301,0.266666666666667,0.25,0.266666666666667,0.147058823529412,0.305555555555556,0.171428571428571,0.542857142857143,0.388888888888889
302,0.444444444444444,0.425,0.272727272727273,0.358974358974359,0.473684210526316,0.459459459459459,0.305555555555556,0.176470588235294
303,0.484848484848485,0.459459459459459,0.46875,0.2,0.230769230769231,0.464285714285714,0.457142857142857,0.121212121212121
304,0.5625,0.378378378378378,0.342857142857143,0.378378378378378,0.358974358974359,0.214285714285714,0.515151515151515,0.162162162162162
305,0.4375,0.428571428571429,0.236842105263158,0.263157894736842,0.540540540540541,0.484848484848485,0.371428571428571,0.0277777777777778
306,0.314285714285714,0.441176470588235,0.258064516129032,0.230769230769231,0.416666666666667,0.235294117647059,0.529411764705882,0.0882352941176471
307,0.515151515151515,0.297297297297297,0.451612903225806,0.243243243243243,0.179487179487179,0.4375,0.317073170731707,0.162162162162162
308,0.352941176470588,0.333333333333333,0.135135135135135,0.157894736842105,0.189189189189189,0.0571428571428571,0.212121212121212,0.142857142857143
309,0.666666666666667,0.705882352941177,0.542857142857143,0.727272727272727,0.595238095238095,0.5,0.368421052631579,0.294117647058824
310,0.424242424242424,0.342857142857143,0.483870967741935,0.540540540540541,0.457142857142857,0.333333333333333,0.555555555555556,0.702702702702703
311,0.4375,0.538461538461538,0.285714285714286,0.405405405405405,0.4,0.378378378378378,0.307692307692308,0.305555555555556
312,0.416666666666667,0.454545454545455,0.294117647058824,0.444444444444444,0.135135135135135,0.225806451612903,0.394736842105263,0.4
313,0.5,0.393939393939394,0.34375,0.394736842105263,0.333333333333333,0.529411764705882,0.388888888888889,0.358974358974359
314,0.354838709677419,0.583333333333333,0.323529411764706,0.451612903225806,0.414634146341463,0.454545454545455,0.444444444444444,0.485714285714286
315,0.451612903225806,0.333333333333333,0.405405405405405,0.611111111111111,0.621621621621622,0.32258064516129,0.382352941176471,0.382352941176471
316,0.413793103448276,0.475,0.382352941176471,0.303030303030303,0.368421052631579,0.4,0.176470588235294,0.108108108108108
317,0.393939393939394,0.540540540540541,0.583333333333333,0.473684210526316,0.394736842105263,0.342857142857143,0.393939393939394,0.527777777777778
318,0.205882352941176,0.459459459459459,0.366666666666667,0.32258064516129,0.552631578947368,0.419354838709677,0.264705882352941,0.25
319,0.514285714285714,0.612903225806452,0.525,0.641025641025641,0.571428571428571,0.388888888888889,0.486486486486487,0.657142857142857
320,0.466666666666667,0.289473684210526,0.470588235294118,0.424242424242424,0.485714285714286,0.625,0.263157894736842,0.25
321,0.34375,0.459459459459459,0.5,0.444444444444444,0.333333333333333,0.352941176470588,0.473684210526316,0.384615384615385
322,0.548387096774194,0.513513513513513,0.433333333333333,0.696969696969697,0.2,0.545454545454545,0.40625,0.0882352941176471
323,0.407407407407407,0.536585365853659,0.625,0.228571428571429,0.24390243902439,0.59375,0.277777777777778,0.102564102564103
324,0.361111111111111,0.46875,0.193548387096774,0.393939393939394,0.131578947368421,0.222222222222222,0.432432432432432,0.162162162162162
325,0.242424242424242,0.540540540540541,0.411764705882353,0.205882352941176,0.358974358974359,0.361111111111111,0.393939393939394,0.540540540540541
326,0.558823529411765,0.24390243902439,0.59375,0.40625,0.315789473684211,0.235294117647059,0.657142857142857,0.633333333333333
327,0.258064516129032,0.540540540540541,0.212121212121212,0.225806451612903,0.194444444444444,0.181818181818182,0.486486486486487,0.0588235294117647
328,0.416666666666667,0.472222222222222,0.470588235294118,0.564102564102564,0.212121212121212,0.454545454545455,0.342857142857143,0.235294117647059
329,0.393939393939394,0.444444444444444,0.21875,0.333333333333333,0.105263157894737,0.705882352941177,0.441176470588235,0.387096774193548
330,0.382352941176471,0.540540540540541,0.264705882352941,0.435897435897436,0.333333333333333,0.4,0.441176470588235,0.545454545454545
331,0.333333333333333,0.351351351351351,0.131578947368421,0.394736842105263,0.27027027027027,0.107142857142857,0.305555555555556,0.40625
332,0.233333333333333,0.405405405405405,0.382352941176471,0.194444444444444,0.358974358974359,0.205882352941176,0.294117647058824,0.3125
333,0.459459459459459,0.611111111111111,0.393939393939394,0.361111111111111,0.277777777777778,0.428571428571429,0.4,0.375
334,0.1875,0.216216216216216,0.305555555555556,0.235294117647059,0.0526315789473684,0.424242424242424,0.131578947368421,0.558823529411765
335,0.193548387096774,0.411764705882353,0.125,0.485714285714286,0.333333333333333,0.151515151515152,0.555555555555556,0.647058823529412
336,0.333333333333333,0.485714285714286,0.241379310344828,0.307692307692308,0.324324324324324,0.448275862068966,0.297297297297297,0.194444444444444
337,0.285714285714286,0.257142857142857,0.189189189189189,0.138888888888889,0.526315789473684,0.114285714285714,0.314285714285714,0.5
338,0.444444444444444,0.485714285714286,0.305555555555556,0.352941176470588,0.324324324324324,0.473684210526316,0.542857142857143,0.457142857142857
339,0.457142857142857,0.486486486486487,0.40625,0.527777777777778,0.131578947368421,0.25,0.393939393939394,0.294117647058824
340,0.583333333333333,0.5,0.551724137931034,0.707317073170732,0.486486486486487,0.580645161290323,0.515151515151515,0.545454545454545
341,0.375,0.305555555555556,0.393939393939394,0.388888888888889,0.324324324324324,0.441176470588235,0.487179487179487,0.411764705882353
342,0.4,0.685714285714286,0.5,0.560975609756098,0.277777777777778,0.689655172413793,0.323529411764706,0.189189189189189
343,0.580645161290323,0.575757575757576,0.484848484848485,0.7,0.525,0.470588235294118,0.424242424242424,0.34375
344,0.484848484848485,0.451612903225806,0.485714285714286,0.567567567567568,0.394736842105263,0.419354838709677,0.303030303030303,0.1875
345,0.40625,0.473684210526316,0.388888888888889,0.393939393939394,0.25,0.388888888888889,0.487179487179487,0.3
346,0.421052631578947,0.448275862068966,0.583333333333333,0.5,0.595238095238095,0.181818181818182,0.472222222222222,0.606060606060606
347,0.459459459459459,0.333333333333333,0.272727272727273,0.361111111111111,0.277777777777778,0.527777777777778,0.588235294117647,0.324324324324324
348,0.583333333333333,0.525,0.583333333333333,0.512820512820513,0.447368421052632,0.32258064516129,0.256410256410256,0.342105263157895
349,0.388888888888889,0.242424242424242,0.382352941176471,0.333333333333333,0.277777777777778,0.411764705882353,0.325,0.473684210526316
350,0.151515151515152,0.46875,0.333333333333333,0.333333333333333,0.27027027027027,0.358974358974359,0.363636363636364,0.5
351,0.257142857142857,0.371428571428571,0.361111111111111,0.264705882352941,0.294117647058824,0.620689655172414,0.5625,0.28125
352,0.222222222222222,0.277777777777778,0.114285714285714,0.264705882352941,0.225,0.4375,0.676470588235294,0.472222222222222
353,0.405405405405405,0.393939393939394,0.352941176470588,0.166666666666667,0.324324324324324,0.757575757575758,0.361111111111111,0.25
354,0.424242424242424,0.142857142857143,0.194444444444444,0.323529411764706,0.194444444444444,0.344827586206897,0.555555555555556,0.648648648648649
355,0.205882352941176,0.371428571428571,0.147058823529412,0.181818181818182,0.230769230769231,0.194444444444444,0.527777777777778,0.352941176470588
356,0.233333333333333,0.289473684210526,0.157894736842105,0.205882352941176,0.166666666666667,0.727272727272727,0.5,0.256410256410256
357,0.366666666666667,0.384615384615385,0.393939393939394,0.5,0.235294117647059,0.689655172413793,0.382352941176471,0.473684210526316
358,0.212121212121212,0.230769230769231,0.363636363636364,0.292682926829268,0.382352941176471,0.3125,0.5,0.527777777777778
359,0.5,0.5,0.307692307692308,0.138888888888889,0.378378378378378,0.5,0.32258064516129,0.0909090909090909
360,0.2,0.216216216216216,0.162162162162162,0.228571428571429,0.378378378378378,0.413793103448276,0.382352941176471,0.378378378378378
361,0.258064516129032,0.2,0.121212121212121,0,0.105263157894737,0.272727272727273,0.324324324324324,0.297297297297297
362,0.15625,0.454545454545455,0.135135135135135,0.0882352941176471,0.157894736842105,0.567567567567568,0.0857142857142857,0.428571428571429
363,0.294117647058824,0.433333333333333,0.193548387096774,0.142857142857143,0.388888888888889,0.464285714285714,0.257142857142857,0.0588235294117647
364,0.28125,0.342105263157895,0.257142857142857,0.128205128205128,0.2,0.354838709677419,0.277777777777778,0.135135135135135
365,0.333333333333333,0.285714285714286,0.108108108108108,0.2,0.184210526315789,0.432432432432432,0.371428571428571,0.264705882352941
366,0.285714285714286,0.233333333333333,0.371428571428571,0.32258064516129,0.384615384615385,0.388888888888889,0.514285714285714,0.483870967741935
367,0.419354838709677,0.181818181818182,0.193548387096774,0.181818181818182,0.325,0.571428571428571,0.564102564102564,0.361111111111111
368,0.333333333333333,0.285714285714286,0.324324324324324,0.3125,0.297297297297297,0.371428571428571,0.514285714285714,0.294117647058824
369,0.352941176470588,0.25,0.135135135135135,0.162162162162162,0.333333333333333,0.09375,0.4375,0.290322580645161
370,0.333333333333333,0.363636363636364,0.15625,0.314285714285714,0.461538461538462,0.361111111111111,0.387096774193548,0.258064516129032
371,0.147058823529412,0.242424242424242,0.114285714285714,0.15625,0.459459459459459,0.2,0.513513513513513,0.371428571428571
372,0.375,0.314285714285714,0.161290322580645,0.0277777777777778,0.189189189189189,0.46875,0.472222222222222,0.171428571428571
373,0.303030303030303,0.216216216216216,0.34375,0.257142857142857,0.285714285714286,0.333333333333333,0.542857142857143,0.485714285714286
374,0.225806451612903,0.166666666666667,0.243243243243243,0.142857142857143,0.2,0.382352941176471,0.641025641025641,0.236842105263158
375,0.5,0.324324324324324,0.388888888888889,0.363636363636364,0.131578947368421,0.6,0.631578947368421,0.435897435897436
376,0.454545454545455,0.4,0.4,0.405405405405405,0.277777777777778,0.371428571428571,0.6,0.333333333333333
377,0.15625,0.219512195121951,0.205882352941176,0.388888888888889,0.358974358974359,0.606060606060606,0.685714285714286,0.694444444444444
378,0.228571428571429,0.142857142857143,0.21875,0.257142857142857,0.0540540540540541,0.433333333333333,0.529411764705882,0.314285714285714
379,0.363636363636364,0.216216216216216,0.147058823529412,0.314285714285714,0.195121951219512,0.513513513513513,0.45,0.307692307692308
380,0.352941176470588,0.4,0.393939393939394,0.297297297297297,0.216216216216216,0.727272727272727,0.46875,0.111111111111111
381,0.310344827586207,0.178571428571429,0.206896551724138,0.129032258064516,0.210526315789474,0.147058823529412,0.588235294117647,0.228571428571429
382,0.272727272727273,0.424242424242424,0.333333333333333,0.344827586206897,0.102564102564103,0.65625,0.578947368421053,0.228571428571429
383,0.171428571428571,0.166666666666667,0.0882352941176471,0.277777777777778,0.222222222222222,0.09375,0.441176470588235,0.444444444444444
384,0.27027027027027,0.303030303030303,0.294117647058824,0.303030303030303,0.324324324324324,0.314285714285714,0.5,0.333333333333333
385,0.212121212121212,0.315789473684211,0.15625,0.27027027027027,0.131578947368421,0.379310344827586,0.529411764705882,0.333333333333333
386,0.258064516129032,0.212121212121212,0.193548387096774,0.15625,0.0810810810810811,0.228571428571429,0.444444444444444,0.166666666666667
387,0.628571428571429,0.272727272727273,0.5,0.34375,0.25,0.387096774193548,0.666666666666667,0.222222222222222
388,0.25,0.3125,0.193548387096774,0.138888888888889,0.128205128205128,0.0625,0.628571428571429,0.205128205128205
389,0.28125,0.324324324324324,0.121212121212121,0.2,0.0833333333333333,0.0909090909090909,0.575757575757576,0.411764705882353
390,0.212121212121212,0.117647058823529,0.128205128205128,0.0333333333333333,0.0833333333333333,0.3125,0.5625,0.3
391,0.15625,0.157894736842105,0.131578947368421,0.117647058823529,0.166666666666667,0.176470588235294,0.307692307692308,0.352941176470588
392,0.151515151515152,0.41025641025641,0.179487179487179,0.264705882352941,0.111111111111111,0.5,0.352941176470588,0.125
393,0.303030303030303,0.53125,0.352941176470588,0.323529411764706,0.222222222222222,0.25,0.486486486486487,0.194444444444444
394,0.432432432432432,0.441176470588235,0.257142857142857,0.323529411764706,0.361111111111111,0.216216216216216,0.575757575757576,0.142857142857143
395,0.444444444444444,0.424242424242424,0.151515151515152,0.131578947368421,0.138888888888889,0.114285714285714,0.441176470588235,0.193548387096774
396,0.176470588235294,0.424242424242424,0.243243243243243,0.138888888888889,0.0540540540540541,0.181818181818182,0.513513513513513,0.28125
397,0.371428571428571,0.361111111111111,0.210526315789474,0.151515151515152,0.105263157894737,0.0333333333333333,0.53125,0.294117647058824
398,0.257142857142857,0.25,0.242424242424242,0.15625,0.179487179487179,0.0810810810810811,0.4,0.263157894736842
399,0.303030303030303,0.393939393939394,0.129032258064516,0.0263157894736842,0.0810810810810811,0,0.513513513513513,0.264705882352941
400,0.4375,0.32258064516129,0.147058823529412,0.303030303030303,0.25,0.162162162162162,0.542857142857143,0.138888888888889
401,0.258064516129032,0.351351351351351,0.233333333333333,0.114285714285714,0.210526315789474,0.222222222222222,0.447368421052632,0.195121951219512
402,0.366666666666667,0.162162162162162,0.0303030303030303,0.142857142857143,0.0512820512820513,0.0967741935483871,0.363636363636364,0.2
403,0.181818181818182,0.151515151515152,0.111111111111111,0.166666666666667,0.184210526315789,0.0294117647058824,0.28125,0.470588235294118
404,0.210526315789474,0.294117647058824,0.135135135135135,0.0882352941176471,0.216216216216216,0.0810810810810811,0.45,0.2
405,0.1875,0.108108108108108,0.0857142857142857,0.222222222222222,0.0540540540540541,0.32258064516129,0.384615384615385,0.387096774193548
406,0.351351351351351,0.307692307692308,0.193548387096774,0.157894736842105,0.179487179487179,0.333333333333333,0.393939393939394,0.428571428571429
407,0.176470588235294,0.189189189189189,0.0909090909090909,0.0588235294117647,0.184210526315789,0.0333333333333333,0.125,0.157894736842105
408,0.125,0.0857142857142857,0.032258064516129,0.138888888888889,0.0731707317073171,0.272727272727273,0.529411764705882,0.121212121212121
409,0.258064516129032,0.166666666666667,0.242424242424242,0.0555555555555556,0.0789473684210526,0.0689655172413793,0.333333333333333,0.170731707317073
410,0.333333333333333,0.354838709677419,0.242424242424242,0.27906976744186,0.0833333333333333,0,0.405405405405405,0.290322580645161
411,0.1,0.166666666666667,0.121212121212121,0.0625,0.157894736842105,0.0294117647058824,0.416666666666667,0.212121212121212
412,0.0540540540540541,0.222222222222222,0.205882352941176,0.2,0.4,0.212121212121212,0.361111111111111,0.526315789473684
413,0.46875,0.277777777777778,0.25,0.28125,0.210526315789474,0.84375,0.444444444444444,0.40625
414,0.371428571428571,0.458333333333333,0.405405405405405,0.567567567567568,0.421052631578947,0.448275862068966,0.636363636363636,0.114285714285714
415,0.28125,0.428571428571429,0.235294117647059,0.219512195121951,0.194444444444444,0.371428571428571,0.5,0.138888888888889
416,0.533333333333333,0.257142857142857,0.333333333333333,0.0975609756097561,0.4,0.5,0.513513513513513,0.027027027027027
417,0.4375,0.324324324324324,0.166666666666667,0.0909090909090909,0.35,0.575757575757576,0.305555555555556,0.205128205128205
418,0.5,0.517241379310345,0.285714285714286,0.361111111111111,0.371428571428571,0.571428571428571,0.472222222222222,0.181818181818182
419,0.354838709677419,0.424242424242424,0.303030303030303,0.171428571428571,0.513513513513513,0.241379310344828,0.486486486486487,0.121212121212121
420,0.27027027027027,0.297297297297297,0.25,0.162162162162162,0.205882352941176,0.242424242424242,0.388888888888889,0.307692307692308
421,0.125,0.128205128205128,0.0588235294117647,0.117647058823529,0.0512820512820513,0.0666666666666667,0.545454545454545,0.638888888888889
422,0.0967741935483871,0.0967741935483871,0.117647058823529,0.0731707317073171,0.171428571428571,0,0.40625,0.527777777777778
423,0.142857142857143,0.108108108108108,0.114285714285714,0.0645161290322581,0.138888888888889,0,0.289473684210526,0.375
424,0.272727272727273,0.289473684210526,0.129032258064516,0.0606060606060606,0.147058823529412,0,0.425,0.264705882352941
425,0.0625,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.135135135135135,0.166666666666667,0.303030303030303,0.236842105263158
426,0.25,0.210526315789474,0.166666666666667,0.135135135135135,0.102564102564103,0.09375,0.342105263157895,0.34375
427,0.0645161290322581,0.264705882352941,0.0606060606060606,0.03125,0.0833333333333333,0.0857142857142857,0.526315789473684,0.290322580645161
428,0.193548387096774,0.166666666666667,0.0625,0.0526315789473684,0.166666666666667,0,0.264705882352941,0.3125
429,0.272727272727273,0.28125,0.40625,0.305555555555556,0.0263157894736842,0,0.108108108108108,0.333333333333333
430,0.228571428571429,0.212121212121212,0.257142857142857,0.0571428571428571,0.0789473684210526,0.0277777777777778,0.111111111111111,0.121212121212121
431,0.09375,0.214285714285714,0.0689655172413793,0.09375,0.0540540540540541,0.176470588235294,0.324324324324324,0.352941176470588
432,0.305555555555556,0.236842105263158,0.194444444444444,0.342857142857143,0.2,0.21875,0.428571428571429,0.361111111111111
433,0.303030303030303,0.114285714285714,0.166666666666667,0,0.189189189189189,0.393939393939394,0.388888888888889,0.323529411764706
434,0.125,0.0625,0.125,0.294117647058824,0.111111111111111,0.133333333333333,0.323529411764706,0.393939393939394
435,0.137931034482759,0.0810810810810811,0.0285714285714286,0.15625,0.111111111111111,0.142857142857143,0.371428571428571,0.558823529411765
436,0.103448275862069,0.0857142857142857,0.116279069767442,0.0588235294117647,0.0526315789473684,0.448275862068966,0.277777777777778,0.588235294117647
437,0.206896551724138,0.157894736842105,0.205128205128205,0.333333333333333,0.117647058823529,0.575757575757576,0.5,0.567567567567568
438,0.129032258064516,0.131578947368421,0.193548387096774,0.108108108108108,0.0588235294117647,0.111111111111111,0.405405405405405,0.444444444444444
439,0.166666666666667,0.210526315789474,0.125,0.228571428571429,0.189189189189189,0.147058823529412,0.3125,0.6
440,0.257142857142857,0.294117647058824,0.166666666666667,0.135135135135135,0.108108108108108,0,0.333333333333333,0.0857142857142857
441,0.0540540540540541,0.193548387096774,0.151515151515152,0.142857142857143,0.117647058823529,0.375,0.333333333333333,0.111111111111111
442,0.484848484848485,0.368421052631579,0.424242424242424,0.324324324324324,0.631578947368421,0.216216216216216,0.371428571428571,0.394736842105263
443,0.486486486486487,0.48780487804878,0.516129032258065,0.611111111111111,0.638888888888889,0.432432432432432,0.657894736842105,0.612903225806452
444,0.388888888888889,0.236842105263158,0.294117647058824,0.323529411764706,0.225,0.181818181818182,0.459459459459459,0.575757575757576
445,0.032258064516129,0.157894736842105,0.151515151515152,0.189189189189189,0.105263157894737,0.111111111111111,0.210526315789474,0.586206896551724
446,0.378378378378378,0.363636363636364,0.303030303030303,0.416666666666667,0.394736842105263,0.454545454545455,0.514285714285714,0.552631578947368
447,0.1875,0.181818181818182,0.0833333333333333,0.189189189189189,0.157894736842105,0.0645161290322581,0.384615384615385,0.285714285714286
448,0.0857142857142857,0.235294117647059,0.25,0.285714285714286,0.166666666666667,0.290322580645161,0.235294117647059,0.282051282051282
449,0.366666666666667,0.315789473684211,0.263157894736842,0.171428571428571,0.243243243243243,0.1,0.411764705882353,0.527777777777778
450,0.3125,0.34375,0.266666666666667,0.333333333333333,0.102564102564103,0.5,0.424242424242424,0.371428571428571
451,0.354838709677419,0.4,0.166666666666667,0.294117647058824,0.105263157894737,0.258064516129032,0.153846153846154,0.277777777777778
452,0.179487179487179,0.135135135135135,0.179487179487179,0.323529411764706,0.0833333333333333,0.205882352941176,0.529411764705882,0.432432432432432
